Run,Assay Type,BioProject,BioSample,Center Name,collecting_institution,Collection_Date,collector_name,Consent,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),host_health_state,host_scientific_name,host_sex,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sample_capture_status,Sample Name,Sample_Name,SRA_accession,SRA Study,Submitter_Id,Title,host_subject_id,AssemblyName,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region
ERR5699200,AMPLICON,PRJEB43269,SAMEA8498009,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414613,SAMEA8498009,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498009,cov-20210322v1g2,ERS6182829,ERP127218,cov-20210322v1g2,SARS-Cov2 Haut-de-France samples,250321-75,,,,,,,
ERR5699201,AMPLICON,PRJEB43269,SAMEA8498010,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414614,SAMEA8498010,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498010,cov-20210322v1g3,ERS6182830,ERP127218,cov-20210322v1g3,SARS-Cov2 Haut-de-France samples,250321-76,,,,,,,
ERR5699202,AMPLICON,PRJEB43269,SAMEA8498011,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414615,SAMEA8498011,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498011,cov-20210322v1g4,ERS6182831,ERP127218,cov-20210322v1g4,SARS-Cov2 Haut-de-France samples,250321-77,,,,,,,
ERR5699203,AMPLICON,PRJEB43269,SAMEA8498012,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414616,SAMEA8498012,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498012,cov-20210322v1g5,ERS6182832,ERP127218,cov-20210322v1g5,SARS-Cov2 Haut-de-France samples,250321-78,,,,,,,
ERR5699204,AMPLICON,PRJEB43269,SAMEA8498013,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414617,SAMEA8498013,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498013,cov-20210322v1g6,ERS6182833,ERP127218,cov-20210322v1g6,SARS-Cov2 Haut-de-France samples,250321-79,,,,,,,
ERR5699205,AMPLICON,PRJEB43269,SAMEA8498014,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414618,SAMEA8498014,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498014,cov-20210322v1g7,ERS6182834,ERP127218,cov-20210322v1g7,SARS-Cov2 Haut-de-France samples,250321-80,,,,,,,
ERR5699218,AMPLICON,PRJEB43269,SAMEA8498027,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414631,SAMEA8498027,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498027,cov-20210322v1h8,ERS6182847,ERP127218,cov-20210322v1h8,SARS-Cov2 Haut-de-France samples,250321-93,,,,,,,
ERR5699219,AMPLICON,PRJEB43269,SAMEA8498028,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414632,SAMEA8498028,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498028,cov-20210322v1h9,ERS6182848,ERP127218,cov-20210322v1h9,SARS-Cov2 Haut-de-France samples,250321-94,,,,,,,
ERR5699220,AMPLICON,PRJEB43269,SAMEA8498029,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414633,SAMEA8498029,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498029,cov-20210322v2a10,ERS6182849,ERP127218,cov-20210322v2a10,SARS-Cov2 Haut-de-France samples,250321-95,,,,,,,
ERR5699221,AMPLICON,PRJEB43269,SAMEA8498030,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414634,SAMEA8498030,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498030,cov-20210322v2a11,ERS6182850,ERP127218,cov-20210322v2a11,SARS-Cov2 Haut-de-France samples,250321-96,,,,,,,
ERR5699222,AMPLICON,PRJEB43269,SAMEA8498031,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414635,SAMEA8498031,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498031,cov-20210322v2a12,ERS6182851,ERP127218,cov-20210322v2a12,SARS-Cov2 Haut-de-France samples,250321-97,,,,,,,
ERR5699223,AMPLICON,PRJEB43269,SAMEA8498032,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414636,SAMEA8498032,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498032,cov-20210322v2a2,ERS6182852,ERP127218,cov-20210322v2a2,SARS-Cov2 Haut-de-France samples,250321-98,,,,,,,
ERR5699224,AMPLICON,PRJEB43269,SAMEA8498033,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414637,SAMEA8498033,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498033,cov-20210322v2a3,ERS6182853,ERP127218,cov-20210322v2a3,SARS-Cov2 Haut-de-France samples,250321-99,,,,,,,
ERR5699225,AMPLICON,PRJEB43269,SAMEA8498034,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414638,SAMEA8498034,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498034,cov-20210322v2a4,ERS6182854,ERP127218,cov-20210322v2a4,SARS-Cov2 Haut-de-France samples,250321-100,,,,,,,
ERR5699226,AMPLICON,PRJEB43269,SAMEA8498035,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414639,SAMEA8498035,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498035,cov-20210322v2a5,ERS6182855,ERP127218,cov-20210322v2a5,SARS-Cov2 Haut-de-France samples,250321-101,,,,,,,
ERR5699227,AMPLICON,PRJEB43269,SAMEA8498036,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414640,SAMEA8498036,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498036,cov-20210322v2a6,ERS6182856,ERP127218,cov-20210322v2a6,SARS-Cov2 Haut-de-France samples,250321-102,,,,,,,
ERR5699228,AMPLICON,PRJEB43269,SAMEA8498037,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414641,SAMEA8498037,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498037,cov-20210322v2a7,ERS6182857,ERP127218,cov-20210322v2a7,SARS-Cov2 Haut-de-France samples,250321-103,,,,,,,
ERR5699229,AMPLICON,PRJEB43269,SAMEA8498038,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414642,SAMEA8498038,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498038,cov-20210322v2a8,ERS6182858,ERP127218,cov-20210322v2a8,SARS-Cov2 Haut-de-France samples,250321-104,,,,,,,
ERR5699230,AMPLICON,PRJEB43269,SAMEA8498039,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414643,SAMEA8498039,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498039,cov-20210322v2a9,ERS6182859,ERP127218,cov-20210322v2a9,SARS-Cov2 Haut-de-France samples,250321-105,,,,,,,
ERR5699231,AMPLICON,PRJEB43269,SAMEA8498040,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414644,SAMEA8498040,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498040,cov-20210322v2b10,ERS6182860,ERP127218,cov-20210322v2b10,SARS-Cov2 Haut-de-France samples,250321-106,,,,,,,
ERR5699232,AMPLICON,PRJEB43269,SAMEA8498041,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414645,SAMEA8498041,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498041,cov-20210322v2b11,ERS6182861,ERP127218,cov-20210322v2b11,SARS-Cov2 Haut-de-France samples,250321-107,,,,,,,
ERR5699233,AMPLICON,PRJEB43269,SAMEA8498042,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414646,SAMEA8498042,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498042,cov-20210322v2b12,ERS6182862,ERP127218,cov-20210322v2b12,SARS-Cov2 Haut-de-France samples,250321-108,,,,,,,
ERR5699234,AMPLICON,PRJEB43269,SAMEA8498043,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414647,SAMEA8498043,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498043,cov-20210322v2b2,ERS6182863,ERP127218,cov-20210322v2b2,SARS-Cov2 Haut-de-France samples,250321-109,,,,,,,
ERR5699235,AMPLICON,PRJEB43269,SAMEA8498044,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414648,SAMEA8498044,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498044,cov-20210322v2b3,ERS6182864,ERP127218,cov-20210322v2b3,SARS-Cov2 Haut-de-France samples,250321-110,,,,,,,
ERR5699236,AMPLICON,PRJEB43269,SAMEA8498045,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414649,SAMEA8498045,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498045,cov-20210322v2b4,ERS6182865,ERP127218,cov-20210322v2b4,SARS-Cov2 Haut-de-France samples,250321-111,,,,,,,
ERR5699237,AMPLICON,PRJEB43269,SAMEA8498046,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414650,SAMEA8498046,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498046,cov-20210322v2b5,ERS6182866,ERP127218,cov-20210322v2b5,SARS-Cov2 Haut-de-France samples,250321-112,,,,,,,
ERR5699238,AMPLICON,PRJEB43269,SAMEA8498047,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414651,SAMEA8498047,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498047,cov-20210322v2b6,ERS6182867,ERP127218,cov-20210322v2b6,SARS-Cov2 Haut-de-France samples,250321-113,,,,,,,
ERR5699239,AMPLICON,PRJEB43269,SAMEA8498048,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414652,SAMEA8498048,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498048,cov-20210322v2b7,ERS6182868,ERP127218,cov-20210322v2b7,SARS-Cov2 Haut-de-France samples,250321-114,,,,,,,
ERR5699240,AMPLICON,PRJEB43269,SAMEA8498049,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414653,SAMEA8498049,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498049,cov-20210322v2b8,ERS6182869,ERP127218,cov-20210322v2b8,SARS-Cov2 Haut-de-France samples,250321-115,,,,,,,
ERR5699241,AMPLICON,PRJEB43269,SAMEA8498050,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414654,SAMEA8498050,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498050,cov-20210322v2b9,ERS6182870,ERP127218,cov-20210322v2b9,SARS-Cov2 Haut-de-France samples,250321-116,,,,,,,
ERR5699242,AMPLICON,PRJEB43269,SAMEA8498051,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414655,SAMEA8498051,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498051,cov-20210322v2c1,ERS6182871,ERP127218,cov-20210322v2c1,SARS-Cov2 Haut-de-France samples,250321-117,,,,,,,
ERR5699243,AMPLICON,PRJEB43269,SAMEA8498052,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414656,SAMEA8498052,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498052,cov-20210322v2c10,ERS6182872,ERP127218,cov-20210322v2c10,SARS-Cov2 Haut-de-France samples,250321-118,,,,,,,
ERR5699244,AMPLICON,PRJEB43269,SAMEA8498053,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414657,SAMEA8498053,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498053,cov-20210322v2c11,ERS6182873,ERP127218,cov-20210322v2c11,SARS-Cov2 Haut-de-France samples,250321-119,,,,,,,
ERR5699245,AMPLICON,PRJEB43269,SAMEA8498054,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414658,SAMEA8498054,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498054,cov-20210322v2c12,ERS6182874,ERP127218,cov-20210322v2c12,SARS-Cov2 Haut-de-France samples,250321-120,,,,,,,
ERR5699246,AMPLICON,PRJEB43269,SAMEA8498055,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414659,SAMEA8498055,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498055,cov-20210322v2c2,ERS6182875,ERP127218,cov-20210322v2c2,SARS-Cov2 Haut-de-France samples,250321-121,,,,,,,
ERR5699247,AMPLICON,PRJEB43269,SAMEA8498056,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-25,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-04-01,ERX5414660,SAMEA8498056,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:40Z,2021-04-01T13:38:53Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8498056,cov-20210322v2c3,ERS6182876,ERP127218,cov-20210322v2c3,SARS-Cov2 Haut-de-France samples,250321-122,,,,,,,
